id,project_code,name,project_type,clients,initial_sample_size,sample,cpi,other_cost,operation_select,finance_select,upload_document,tentative_start_date,tentative_end_date,estimated_time,man_days,total_achievement,remaining_interview,status,remark,created_by,assigned_to,created_at,is_active
2720,076hay079,Customs Brokers,,Hayhurst Consultancy,100,100,56,,1,0,,20-08-24 0:00,13-09-24 0:00,"24 days, 0:00:00",31.5,100,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2719,003pot175,Higher Education Survey (Higher Education 4 countries),,potloc,8,8,25,,1,0,,07-08-24 0:00,09-08-24 0:00,"2 days, 0:00:00",3,8,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2718,003pot174,IP Management Software  Survey,,potloc,129,129,35,,1,0,,07-08-24 0:00,21-08-24 0:00,"14 days, 0:00:00",39.5,129,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2717,094arc103,Bank CFOs and Treasurers,,Archmetrics,75,75,48,,1,0,,02-08-24 0:00,23-08-24 0:00,"21 days, 0:00:00",9.5,75,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2716,003pot173,Senior HR Survey,,potloc,135,135,29,,1,0,,03-08-24 0:00,05-09-24 0:00,"33 days, 0:00:00",15,135,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2715,104tho122,SoftwareOne Innovation and IT Asset Management Survey,,Thoughtlab group,600,600,59,,1,0,,01-08-24 0:00,05-09-24 0:00,"35 days, 0:00:00",122.5,600,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2714,003pot172,Real Estate Law Software Decision Makers,,potloc,40,40,46,,1,0,,21-08-24 0:00,29-08-24 0:00,"8 days, 0:00:00",11,40,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2713,003pot171,Potloc_Healthy Food Industry Survey,,potloc,18,18,44,,1,0,,20-08-24 0:00,02-09-24 0:00,"13 days, 0:00:00",3.5,18,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2712,104tho121,ESG Reporting Survey,,Thoughtlab group,375,375,31,,1,0,,28-08-24 0:00,20-09-24 0:00,"23 days, 0:00:00",88,375,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2711,003pot170,B2C Camara Education survey in Spain,,potloc,134,134,32,,1,0,,14-08-24 0:00,02-09-24 0:00,"19 days, 0:00:00",22,134,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2710,006oxf057,IBV 2024 Bank Assurance Study,,Oxford Economics,1000,1000,44,,1,0,,15-07-24 0:00,12-08-24 0:00,"28 days, 0:00:00",99,1000,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2709,103ber110,Experience with HNWI,,Beresford Research,800,800,42,,1,0,,08-07-24 0:00,07-08-24 0:00,"30 days, 0:00:00",101,800,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2708,103ber109,US policymakers and legislative leaders on sustainability,,Beresford Research,318,318,39,,1,0,,06-06-24 0:00,12-07-24 0:00,"36 days, 0:00:00",39,318,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2707,104tho120,Global ESG Reporting Survey,,Thoughtlab group,500,500,40,,1,0,,14-06-24 0:00,05-07-24 0:00,"21 days, 0:00:00",68,500,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2706,006oxf056,Third Party Risk Management Study,,Oxford Economics,500,500,46,,1,0,,12-06-24 0:00,11-07-24 0:00,"29 days, 0:00:00",84,500,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2705,104tho119,NonProfit Organizations Survey,,Thoughtlab group,300,300,49,937,1,0,,27-06-24 0:00,14-07-24 0:00,"17 days, 0:00:00",79.5,300,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2704,055pym092,Platform Business Survey 2 2024,,Pymnts,450,450,52,,1,0,,12-06-24 0:00,08-07-24 0:00,"26 days, 0:00:00",48.5,450,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2703,003pot169,Parents of Schools in NorthCentral London Survey,,potloc,90,90,26,,1,0,,12-06-24 0:00,21-06-24 0:00,"9 days, 0:00:00",10,90,,Completed,,james,Amit Nagpal,14-10-24 12:15,1
2702,104tho118,Protiviti 2024 Finance Trends Survey,,Thoughtlab group,900,900,34,,1,0,,30-04-24 0:00,03-06-24 0:00,"34 days, 0:00:00",122.5,900,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2701,104tho117,Service NowBanking Survey ,,Thoughtlab group,1125,1125,46,,1,0,,06-05-24 0:00,12-06-24 0:00,"37 days, 0:00:00",99.5,1125,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2700,003pot168,Digital Marketing Survey (Wave 2),,potloc,114,114,40,,1,0,,16-05-24 0:00,28-05-24 0:00,"12 days, 0:00:00",12,114,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2699,104tho116,Service Now Government Transformation Survey,,Thoughtlab group,1248,1248,48,,1,0,,20-05-24 0:00,27-06-24 0:00,"38 days, 0:00:00",130.5,1248,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2698,104tho115,Building a FutureReady City Study (City Leaders Survey (Wave 4),,Thoughtlab group,250,250,135,8400,1,0,,30-04-24 0:00,24-06-24 0:00,"55 days, 0:00:00",213.5,250,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2697,104tho114,Protiviti IT Audit Survey,,Thoughtlab group,1000,1000,35,,1,0,,03-04-24 0:00,08-05-24 0:00,"35 days, 0:00:00",123,1000,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2696,103ber108,Innovation Manager Survey,,Beresford Research,400,400,40,,1,0,,19-04-24 0:00,17-05-24 0:00,"28 days, 0:00:00",28,400,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2695,104tho113,WiproDigital Experience Survey,,Thoughtlab group,300,300,37,,1,0,,09-04-24 0:00,29-04-24 0:00,"20 days, 0:00:00",52.5,300,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2694,104tho112,Bentley Condition Monitoring Survey 2024,,Thoughtlab group,400,400,34,,1,0,,18-03-24 0:00,18-04-24 0:00,"31 days, 0:00:00",97,400,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2693,104tho111,KPMG Global AI Audit Survey,,Thoughtlab group,1800,1800,52,,1,0,,21-02-24 0:00,29-03-24 0:00,"37 days, 0:00:00",122,1800,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2692,104tho110,KPMG Assuarance Survey,,Thoughtlab group,1000,1000,55,,1,0,,15-02-24 0:00,29-03-24 0:00,"43 days, 0:00:00",98,1000,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2691,104tho109,NTT Netzero Survey,,Thoughtlab group,500,500,56,,1,0,,07-02-24 0:00,05-03-24 0:00,"27 days, 0:00:00",64,500,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2690,103ber107,Voices of the Leaders of Tomorrow 2024  Confronting Scarcity Survey,,Beresford Research,250,250,40,,1,0,,05-02-24 0:00,29-02-24 0:00,"24 days, 0:00:00",31,250,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2689,104tho108,CHRO SURVEY,,Thoughtlab group,1225,1225,49,,1,0,,05-02-24 0:00,11-03-24 0:00,"35 days, 0:00:00",144,1225,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2688,003pot167,Dissagregated computing (Wave 2),,potloc,17,17,44,,1,0,,24-01-24 0:00,29-02-24 0:00,"36 days, 0:00:00",3.5,17,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2687,103ber106,DC Think Tank Study,,Beresford Research,100,100,38,,1,0,,26-02-24 0:00,08-03-24 0:00,"11 days, 0:00:00",9.5,100,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2686,104tho107,Future of Government,,Thoughtlab group,250,250,36,,1,0,,15-02-24 0:00,07-03-24 0:00,"21 days, 0:00:00",25,250,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2685,103ber105,HR MANAGEMENT CONSULTANCY SURVEY (2024),,Beresford Research,400,400,40,,1,0,,05-02-24 0:00,04-03-24 0:00,"28 days, 0:00:00",91,400,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2684,104tho106,DEI Survey,,Thoughtlab group,500,500,43,,1,0,,05-01-24 0:00,29-01-24 0:00,"24 days, 0:00:00",55,500,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2683,104tho105,eMoney Survey,,Thoughtlab group,100,100,46,,1,0,,04-01-24 0:00,25-01-24 0:00,"21 days, 0:00:00",22,100,,Completed,,Gaurav Prashant Saxena,Saurabh Malik,14-10-24 12:15,1
2682,006oxf055,TikTok US Study  Creator Survey,,Oxford Economics,362,362,40,,1,0,,27-10-23 0:00,01-05-24 0:00,"187 days, 0:00:00",,362,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2681,003pot166,CEO survey wave 2,,potloc,253,253,46,,1,0,,22-11-23 0:00,08-01-24 0:00,"47 days, 0:00:00",123,253,,Completed,,james,Ishika Qaiser,14-10-24 12:15,1
2680,006oxf054,Adecco  Perspectives on Talent 840n recontacts,,Oxford Economics,840,840,7,,1,0,,11-10-23 0:00,09-01-24 0:00,"90 days, 0:00:00",52,840,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2679,006oxf053,IBV Global Generative AI Foundation Models Survey 1,,Oxford Economics,2943,2943,44,,1,0,,17-11-23 0:00,27-02-24 0:00,"102 days, 0:00:00",567,3000,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,14-10-24 12:15,1
2678,103ber104,APAC Banking,,Beresford Research,303,303,44,,1,0,,08-01-24 0:00,05-02-24 0:00,"28 days, 0:00:00",45.5,303,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2677,006oxf052,IBV PRODUCT ENGINEERING SURVEY,,Oxford Economics,576,576,44,,1,0,,30-11-23 0:00,29-01-24 0:00,"60 days, 0:00:00",212,1500,,Completed,,Gaurav Prashant Saxena,Amit Nagpal,14-10-24 12:15,1
2626,102bon103,BI NPS-Tracking Wave5,CATI,Bonsai Research,120,120,71,,1,0,File Upload/Signed_SoW_for_Bonsai_Research_Swine__Poultry_Vets_Study_Wave_5_Sep_30_24.pdf,21-10-24 5:30,25-10-24 5:30,"4 days, 0:00:00",,,,Project Initiated,,Gaurav Prashant Saxena,Dipika Maheshwari,30-09-24 17:55,1
2625,074ath084,Narcolepsy Study,CATI,Atheneum,40,40,78,,1,0,,25-09-24 5:30,21-10-24 5:30,"26 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Dipika Maheshwari,30-09-24 17:53,1
2624,074ath083,MedTech study,CATI,Atheneum,100,100,48,,1,0,,25-09-24 5:30,21-10-24 5:30,"26 days, 0:00:00",,,,On Hold,,oyewalerotimi oketunji,Dipika Maheshwari,30-09-24 17:51,1
2623,074ath082,Pharma Dossier Development,CATI,Atheneum,100,100,78,,1,0,,23-09-24 5:30,21-10-24 5:30,"28 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Dipika Maheshwari,30-09-24 17:48,1
2622,074ath081,Oncology Nurses/Pharmacist Study,CATI,Atheneum,75,75,65,,1,0,,24-09-24 5:30,21-10-24 5:30,"27 days, 0:00:00",,,,Completed,,oyewalerotimi oketunji,Dipika Maheshwari,30-09-24 17:46,1
2621,074ath080,PVI & CTI Ablation,CATI,Atheneum,50,50,55,,1,0,,23-09-24 5:30,21-10-24 5:30,"28 days, 0:00:00",,,,To Be Started,,oyewalerotimi oketunji,Dipika Maheshwari,30-09-24 16:23,1
2620,100dyn107,C Level Study,CATI,Dynamic Fieldwork,30,30,50,,1,0,,30-09-24 5:30,15-10-24 5:30,"15 days, 0:00:00",,,,To Be Started,,Gaurav Prashant Saxena,Jagdeep Yadav,26-09-24 16:01,0
2619,005cin020,C-Suite Survey (Colorodo C-suite),CATI,Cint,25,25,80,,1,0,,26-08-24 0:01,27-08-24 0:01,"1 day, 0:00:00",4.5,25,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2618,003pot165,Trucking Project,CATI,potloc,8,8,42,,1,0,,21-08-24 0:01,22-08-24 0:01,"1 day, 0:00:00",2.5,8,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2617,003pot164,B2C Higher Education survey in Spain,CATI,potloc,35,35,31,,1,0,,14-08-24 0:01,21-08-24 0:01,"7 days, 0:00:00",4,35,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2616,003pot163,Students and Alumni Survey (B2C ENEB Student/Alumni & Competitors survey in Spain),CATI,potloc,142,142,24,,1,0,,22-08-24 0:01,27-08-24 0:01,"5 days, 0:00:00",20,142,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2615,003pot162,Dean Survey support,CATI,potloc,1,1,42,,1,0,,14-08-24 0:01,14-08-24 0:01,0:00:00,0.5,1,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2614,003pot161,Oil and Gas Sustainability Survey (Oil and Gas survey),CATI,potloc,1,1,46,,1,0,,23-08-24 0:01,23-08-24 0:01,0:00:00,17.5,1,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2613,003pot160,Voice of the Investors (UAE Voice of the investors),CATI,potloc,98,98,48,,1,0,,23-07-24 0:01,06-08-24 0:01,"14 days, 0:00:00",36.5,98,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2612,003pot159,"Home Care Health Public and Social Services Survey (HomeCare & Health, Public & Social Services in France about their software)",CATI,potloc,14,14,47,,1,0,,26-07-24 0:01,13-08-24 0:01,"18 days, 0:00:00",4,14,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2611,003pot158,Farmers Survey (Farmers in Germany & USA),CATI,potloc,187,187,35,,1,0,,07-08-24 0:01,26-08-24 0:01,"19 days, 0:00:00",23.5,187,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2610,003pot157,Ingredients DMs Survey (Ingredients DMs in Greece),CATI,potloc,40,40,45,,1,0,,26-07-24 0:01,09-08-24 0:01,"14 days, 0:00:00",3.5,40,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2609,003pot156,Parents of International Schools Survey (B2C Parents of international schools in Madrid),CATI,potloc,80,80,26,,1,0,,19-07-24 0:01,05-08-24 0:01,"17 days, 0:00:00",10.5,80,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2608,003pot155,Red Sea tourism survey extension-part 2,CATI,potloc,1,1,34,,1,0,,31-07-24 0:01,07-08-24 0:01,"7 days, 0:00:00",0.5,1,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2607,003pot154,B2C LATAM Survey,CATI,potloc,91,91,23,,1,0,,31-07-24 0:01,08-08-24 0:01,"8 days, 0:00:00",12.5,91,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2606,003pot153,Parents of Children (B2C) Survey,CATI,potloc,11,11,28,,1,0,,15-07-24 0:01,19-07-24 0:01,"4 days, 0:00:00",2.5,11,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2605,100dyn106,Insurance Study (Stealing Share K-12 Teachers Segment),CATI,Dynamic Fieldwork,100,100,52,,1,0,,22-07-24 0:01,31-07-24 0:01,"9 days, 0:00:00",27.5,100,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,26-09-24 14:37,1
2604,006oxf051,Tiktok Study � SMB Survey (Additional Sample),CATI,Oxford Economics,1700,1700,40,,1,0,,13-06-24 0:01,26-07-24 0:01,"43 days, 0:00:00",158,1700,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,26-09-24 14:37,1
2603,003pot152,IP Management Software and Services Survey,CATI,potloc,76,76,44,,1,0,,16-07-24 0:01,23-07-24 0:01,"7 days, 0:00:00",10,76,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2602,003pot151,DMs for Consumer Research Vendors Survey (Decision makers for consumer research vendors),CATI,potloc,2,2,38,,1,0,,12-07-24 0:01,17-07-24 0:01,"5 days, 0:00:00",1,2,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2601,005cin019,Cybersecurity in Banking Survey (Maritime Cybersecurity DM),CATI,Cint,124,124,58,,1,0,,05-07-24 0:01,17-07-24 0:01,"12 days, 0:00:00",34.5,124,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2600,003pot150,Dental Practices in the Netherlands Survey,CATI,potloc,51,51,44,,1,0,,15-07-24 0:01,19-07-24 0:01,"4 days, 0:00:00",6.5,51,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2599,003pot149,Legal Tech Solutions Survey (B2B request in Belgium and Luxembourg),CATI,potloc,20,20,44,,1,0,,11-07-24 0:01,23-07-24 0:01,"12 days, 0:00:00",3,20,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2598,003pot148,Fleet Management Survey,CATI,potloc,43,43,40,,1,0,,12-07-24 0:01,17-07-24 0:01,"5 days, 0:00:00",3.5,43,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2597,003pot147,Accounting Software Survey,CATI,potloc,50,50,41,,1,0,,02-07-24 0:01,08-07-24 0:01,"6 days, 0:00:00",5.5,50,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2596,055pym091,Corporate growth business working capital index study - Wave -2,CATI,Pymnts,510,510,56,,1,0,,20-05-24 0:01,09-07-24 0:01,"50 days, 0:00:00",57,510,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2595,005cin018,Emissions Management Survey,CATI,Cint,58,58,54,,1,0,,13-06-24 0:01,03-07-24 0:01,"20 days, 0:00:00",14.5,58,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2594,003pot146,Digital Disruption Survey (Digital Disruption Request for Quote),CATI,potloc,402,402,46,,1,0,,12-06-24 0:01,28-06-24 0:01,"16 days, 0:00:00",30,402,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2593,003pot145,Kitchen Equipment Survey (Survey Professional Kitchen Equipment),CATI,potloc,149,149,49,,1,0,,11-06-24 0:01,28-06-24 0:01,"17 days, 0:00:00",17,149,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2592,100dyn105,Software Survey Finance,CATI,Dynamic Fieldwork,120,120,52,,1,0,,13-06-24 0:01,28-06-24 0:01,"15 days, 0:00:00",17,120,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,26-09-24 14:37,1
2591,003pot144,Students in Spain Survey (B2C Students in Spain study),CATI,potloc,111,111,30,,1,0,,12-06-24 0:01,20-06-24 0:01,"8 days, 0:00:00",11.5,111,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2590,005cin017,Opinion & Emerging Leaders Survey (Azerbaijan - UP - 488496) Opinion Leader Segment,CATI,Cint,80,80,42,,1,0,,29-05-24 0:01,18-06-24 0:01,"20 days, 0:00:00",10,80,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2589,005cin016,Opinion & Emerging Leaders Survey (Azerbaijan - UP - 488496) Emerging Leader Segment,CATI,Cint,120,120,30,,1,0,,29-05-24 0:01,18-06-24 0:01,"20 days, 0:00:00",15.5,120,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2588,003pot143,Financial Advisors Survey,CATI,potloc,89,89,39,,1,0,,11-06-24 0:01,20-06-24 0:01,"9 days, 0:00:00",9,89,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2587,003pot142,Data Analytics in France,CATI,potloc,11,11,37,,1,0,,08-05-24 0:01,03-06-24 0:01,"26 days, 0:00:00",7.5,11,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2586,003pot141,Quality Management Software Study,CATI,potloc,40,40,38,,1,0,,07-06-24 0:01,17-06-24 0:01,"10 days, 0:00:00",7,40,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2585,003pot140,IT Management Survey (IT Management Survey quotation -remote sites),CATI,potloc,37,37,40,,1,0,,22-05-24 0:01,04-06-24 0:01,"13 days, 0:00:00",7,37,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2584,003pot139,WFM Software Survey (WFM Software users and non users in FR/SP),CATI,potloc,100,100,38,,1,0,,29-05-24 0:01,06-06-24 0:01,"8 days, 0:00:00",12,100,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2583,003pot138,Senior Levels Professionals Survey (Senior positions in the UK),CATI,potloc,39,39,35,,1,0,,03-06-24 0:01,06-06-24 0:01,"3 days, 0:00:00",3,39,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2582,100dyn104,Contractors Study Wave 2,CATI,Dynamic Fieldwork,70,70,40,,1,0,,28-05-24 0:01,10-06-24 0:01,"13 days, 0:00:00",13,70,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,26-09-24 14:37,1
2581,003pot137,Real Estate Agent Study,CATI,potloc,100,100,42,,1,0,,28-05-24 0:01,05-06-24 0:01,"8 days, 0:00:00",4.5,100,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2580,003pot136,Accountants in France Survey,CATI,potloc,457,457,35,,1,0,,17-05-24 0:01,23-05-24 0:01,"6 days, 0:00:00",42,457,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2579,005cin015,Gaming Developers Survey (sf-486555),CATI,Cint,137,137,46,,1,0,,08-05-24 0:01,29-05-24 0:01,"21 days, 0:00:00",48.5,137,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2578,003pot135,Energy Purchasing Study (BtoB France) - Wave 2,CATI,potloc,15,15,46,,1,0,,17-05-24 0:01,06-06-24 0:01,"20 days, 0:00:00",2.5,15,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2577,003pot134,Digital Marketing Survey (Spain) (Survey - 1),CATI,potloc,47,47,40,,1,0,,16-04-24 0:01,10-05-24 0:01,"24 days, 0:00:00",14,47,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2576,003pot133,Digital Marketing Survey (Survey-2),CATI,potloc,114,114,40,,1,0,,16-04-24 0:01,29-05-24 0:01,"43 days, 0:00:00",12,114,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2575,003pot132,Traveling Insurance Survey (B2C Elderly pre existing medical conditions Traveling Insurance),CATI,potloc,58,58,30,,1,0,,01-05-24 0:01,06-05-24 0:01,"5 days, 0:00:00",4.5,58,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2574,003pot131,Boat and Jet Owners Survey,CATI,potloc,55,55,35,,1,0,,30-04-24 0:01,09-05-24 0:01,"9 days, 0:00:00",6,55,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2573,003pot130,Maintenance And Repair Shop Survey 2 (Trucking Project) ,CATI,potloc,18,18,41,,1,0,,01-05-24 0:01,10-05-24 0:01,"9 days, 0:00:00",6,18,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2572,003pot129,Maintenance And Repair Shop Survey (Trucking Project) ,CATI,potloc,29,29,60,,1,0,,01-05-24 0:01,10-05-24 0:01,"9 days, 0:00:00",6,29,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2571,003pot128,Kitchen Equipment Survey,CATI,potloc,150,150,41,,1,0,,24-04-24 0:01,10-05-24 0:01,"16 days, 0:00:00",18.5,150,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2570,003pot127,German Shift Planning Survey,CATI,potloc,55,55,31,,1,0,,03-05-24 0:01,13-05-24 0:01,"10 days, 0:00:00",5.5,55,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2569,003pot126,IT DMs Survey (IT DMs in the UK),CATI,potloc,191,191,40,,1,0,,29-04-24 0:01,09-05-24 0:01,"10 days, 0:00:00",18,191,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2568,003pot125,Payment Services Survey,CATI,potloc,66,66,40,,1,0,,04-04-24 0:01,16-04-24 0:01,"12 days, 0:00:00",9.5,66,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2567,003pot124,Red Sea Tourism Survey (KSA),CATI,potloc,60,60,34,,1,0,,25-04-24 0:01,08-05-24 0:01,"13 days, 0:00:00",7,60,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2566,003pot123,Global BtoB on AI Survey,CATI,potloc,40,40,44,,1,0,,24-04-24 0:01,02-05-24 0:01,"8 days, 0:00:00",4.5,40,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2565,003pot122,Event Management Platform Survey,CATI,potloc,155,155,46,,1,0,,17-04-24 0:01,30-04-24 0:01,"13 days, 0:00:00",60,155,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2564,003pot121,Distributors & Retailers Survey (Umami Project),CATI,potloc,12,12,36,,1,0,,22-04-24 0:01,26-04-24 0:01,"4 days, 0:00:00",20,12,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2563,003pot120,Software Space Study (Software space in the Nordics),CATI,potloc,66,66,41,,1,0,,17-04-24 0:01,26-04-24 0:01,"9 days, 0:00:00",38,66,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2562,003pot119,Principals Survey (B2B Principals in International School chains),CATI,potloc,22,22,44,,1,0,,22-04-24 0:01,25-04-24 0:01,"3 days, 0:00:00",4,22,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2561,005cin014,Voters Survey (WA State polling),CATI,Cint,200,200,25,,1,0,,22-03-24 0:01,02-04-24 0:01,"11 days, 0:00:00",14,200,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2560,100dyn103,Fertilizers Retailers & Wholesalers Wave 3,CATI,Dynamic Fieldwork,100,100,52,,1,0,,01-04-24 0:01,12-04-24 0:01,"11 days, 0:00:00",37,100,,Completed,,Gaurav Prashant Saxena,Ishika Qaiser,26-09-24 14:37,1
2559,038kan040,NATIONWIDE 2024 BRAND TRACKER STUDY (PROJECT NUMBER- 91260419) (WAVE 5),CATI,Kantar,216,216,55,,1,0,,11-03-24 0:01,12-04-24 0:01,"32 days, 0:00:00",76.5,216,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2558,003pot118,Camping Car Users Survey,CATI,potloc,85,85,34,,1,0,,19-04-24 0:01,22-04-24 0:01,"3 days, 0:00:00",5,85,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2557,003pot117,Software Development Survey,CATI,potloc,23,23,48,,1,0,,16-04-24 0:01,22-04-24 0:01,"6 days, 0:00:00",3,23,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2556,003pot116,Retail FMCG Survey,CATI,potloc,29,29,39,,1,0,,16-04-24 0:01,18-04-24 0:01,"2 days, 0:00:00",3.5,29,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2555,003pot115,Auto loans customers Survey,CATI,potloc,2,2,36,,1,0,,01-03-24 0:01,08-03-24 0:01,"7 days, 0:00:00",1,2,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
2554,003pot114,Fiber Network Insights Survey - QNR-1 (Operators) (Extended),CATI,potloc,20,20,43,,1,0,,09-04-24 0:01,18-04-24 0:01,"9 days, 0:00:00",1.5,20,,Completed,,james,Ishika Qaiser,26-09-24 14:37,1
